actor_user_id,target_user_id,interaction_type,created_at
405,499,NO,2026-04-27T21:36:36.178336
405,555,NO,2026-04-27T21:36:36.411405
405,493,YES,2026-04-27T21:36:36.528387
405,410,NO,2026-04-27T21:36:36.650557
405,804,YES,2026-04-27T21:36:36.775904
405,68,NO,2026-04-27T21:36:37.016175
405,159,NO,2026-04-27T21:36:37.140474
405,72,NO,2026-04-27T21:36:37.269561
405,287,NO,2026-04-27T21:36:37.394481
405,149,NO,2026-04-27T21:36:37.512834
405,138,YES,2026-04-27T21:36:37.747025
405,639,NO,2026-04-27T21:36:37.985118
406,497,NO,2026-04-27T21:36:38.275036
406,755,YES,2026-04-27T21:36:38.393695
406,925,YES,2026-04-27T21:36:38.509034
406,332,NO,2026-04-27T21:36:38.624559
406,146,NO,2026-04-27T21:36:38.734617
406,35,NO,2026-04-27T21:36:38.857760
406,217,NO,2026-04-27T21:36:38.968041
406,781,NO,2026-04-27T21:36:39.092041
406,318,NO,2026-04-27T21:36:39.444221
406,80,NO,2026-04-27T21:36:39.566089
406,892,SUPER_LIKE,2026-04-27T21:36:39.728025
406,789,NO,2026-04-27T21:36:39.843388
406,322,NO,2026-04-27T21:36:39.953721
406,179,NO,2026-04-27T21:36:40.471357
406,277,NO,2026-04-27T21:36:40.585992
406,838,NO,2026-04-27T21:36:40.705249
406,788,NO,2026-04-27T21:36:40.974326
406,920,NO,2026-04-27T21:36:41.096192
407,1007,NO,2026-04-27T21:36:41.273382
407,802,NO,2026-04-27T21:36:41.391459
407,836,NO,2026-04-27T21:36:41.625565
407,435,NO,2026-04-27T21:36:41.743247
407,559,NO,2026-04-27T21:36:41.987756
407,489,NO,2026-04-27T21:36:42.105440
407,746,NO,2026-04-27T21:36:42.447327
407,53,NO,2026-04-27T21:36:42.585387
407,776,NO,2026-04-27T21:36:42.709209
407,254,YES,2026-04-27T21:36:42.929355
407,172,NO,2026-04-27T21:36:43.034705
407,314,NO,2026-04-27T21:36:43.157027
407,1014,NO,2026-04-27T21:36:43.267587
407,600,NO,2026-04-27T21:36:43.616677
407,798,NO,2026-04-27T21:36:43.743394
407,130,NO,2026-04-27T21:36:43.855998
407,115,YES,2026-04-27T21:36:43.979218
407,917,NO,2026-04-27T21:36:44.095194
408,754,NO,2026-04-27T21:36:44.412438
408,873,NO,2026-04-27T21:36:44.640487
408,903,NO,2026-04-27T21:36:44.773024
408,223,NO,2026-04-27T21:36:44.895699
408,563,NO,2026-04-27T21:36:45.004526
408,422,NO,2026-04-27T21:36:45.121470
408,929,NO,2026-04-27T21:36:45.360449
408,377,SUPER_LIKE,2026-04-27T21:36:45.472889
408,799,NO,2026-04-27T21:36:45.584781
408,948,NO,2026-04-27T21:36:45.691024
408,479,NO,2026-04-27T21:36:45.915929
408,149,NO,2026-04-27T21:36:46.020120
408,916,NO,2026-04-27T21:36:46.136570
408,484,NO,2026-04-27T21:36:46.371533
408,84,NO,2026-04-27T21:36:46.650956
408,657,NO,2026-04-27T21:36:46.887704
408,229,NO,2026-04-27T21:36:47.128304
408,711,YES,2026-04-27T21:36:47.239554
408,405,NO,2026-04-27T21:36:47.479171
408,231,YES,2026-04-27T21:36:47.606752
409,622,YES,2026-04-27T21:36:47.792847
409,44,NO,2026-04-27T21:36:47.905633
409,813,NO,2026-04-27T21:36:48.015831
409,79,YES,2026-04-27T21:36:48.126372
409,514,NO,2026-04-27T21:36:48.353431
409,349,NO,2026-04-27T21:36:48.801217
409,720,NO,2026-04-27T21:36:48.912276
409,741,NO,2026-04-27T21:36:49.140183
409,258,NO,2026-04-27T21:36:49.262233
409,522,NO,2026-04-27T21:36:49.395479
409,77,NO,2026-04-27T21:36:49.622804
409,616,NO,2026-04-27T21:36:49.729460
409,51,NO,2026-04-27T21:36:49.851079
409,713,NO,2026-04-27T21:36:49.970756
409,380,YES,2026-04-27T21:36:50.090052
409,660,NO,2026-04-27T21:36:50.313776
410,264,NO,2026-04-27T21:36:50.512442
410,502,NO,2026-04-27T21:36:50.626005
410,651,NO,2026-04-27T21:36:50.968433
410,989,YES,2026-04-27T21:36:51.191741
410,393,NO,2026-04-27T21:36:51.428757
410,876,SUPER_LIKE,2026-04-27T21:36:51.649102
410,123,YES,2026-04-27T21:36:51.774539
410,387,SUPER_LIKE,2026-04-27T21:36:52.010780
410,44,YES,2026-04-27T21:36:52.120315
410,972,NO,2026-04-27T21:36:52.237056
410,606,YES,2026-04-27T21:36:52.355863
410,140,YES,2026-04-27T21:36:52.587472
410,407,NO,2026-04-27T21:36:52.699506
410,940,NO,2026-04-27T21:36:52.956645
411,404,NO,2026-04-27T21:36:53.373610
411,539,NO,2026-04-27T21:36:53.499327
411,190,NO,2026-04-27T21:36:53.616441
411,780,NO,2026-04-27T21:36:53.732670
411,89,NO,2026-04-27T21:36:53.970588
411,760,YES,2026-04-27T21:36:54.090742
411,184,NO,2026-04-27T21:36:54.196919
411,665,NO,2026-04-27T21:36:54.311017
411,150,YES,2026-04-27T21:36:54.421287
411,1004,NO,2026-04-27T21:36:54.664636
411,845,NO,2026-04-27T21:36:54.775483
411,444,NO,2026-04-27T21:36:55.013179
411,408,YES,2026-04-27T21:36:55.295252
411,387,NO,2026-04-27T21:36:55.404559
411,838,NO,2026-04-27T21:36:55.626064
411,550,NO,2026-04-27T21:36:55.870566
411,18,NO,2026-04-27T21:36:56.104819
412,623,NO,2026-04-27T21:36:56.270606
412,707,YES,2026-04-27T21:36:56.396907
412,60,NO,2026-04-27T21:36:56.628911
412,797,NO,2026-04-27T21:36:56.739271
412,778,YES,2026-04-27T21:36:56.956145
412,427,NO,2026-04-27T21:36:57.182020
412,23,NO,2026-04-27T21:36:57.315436
412,826,NO,2026-04-27T21:36:57.431520
412,847,NO,2026-04-27T21:36:57.549441
412,325,NO,2026-04-27T21:36:57.666175
412,67,YES,2026-04-27T21:36:57.785427
412,790,YES,2026-04-27T21:36:57.900702
412,149,NO,2026-04-27T21:36:58.014840
412,836,YES,2026-04-27T21:36:58.143867
412,766,NO,2026-04-27T21:36:58.267134
412,317,NO,2026-04-27T21:36:58.371037
412,916,SUPER_LIKE,2026-04-27T21:36:58.747111
412,798,YES,2026-04-27T21:36:58.873886
413,590,NO,2026-04-27T21:36:59.039725
413,384,YES,2026-04-27T21:36:59.148399
413,811,YES,2026-04-27T21:36:59.407661
413,999,YES,2026-04-27T21:36:59.524417
413,93,NO,2026-04-27T21:36:59.636252
413,639,NO,2026-04-27T21:36:59.743023
413,674,YES,2026-04-27T21:36:59.864075
413,182,YES,2026-04-27T21:36:59.987054
413,222,NO,2026-04-27T21:37:00.112236
413,806,NO,2026-04-27T21:37:00.224400
413,114,NO,2026-04-27T21:37:00.469505
413,951,YES,2026-04-27T21:37:00.719707
413,70,NO,2026-04-27T21:37:00.848975
413,94,YES,2026-04-27T21:37:01.077576
413,717,SUPER_LIKE,2026-04-27T21:37:01.193448
413,185,NO,2026-04-27T21:37:01.313187
413,321,YES,2026-04-27T21:37:01.428637
413,824,YES,2026-04-27T21:37:01.540643
414,82,YES,2026-04-27T21:37:01.854712
414,729,YES,2026-04-27T21:37:01.966223
414,277,YES,2026-04-27T21:37:02.220285
414,403,YES,2026-04-27T21:37:02.347290
414,986,YES,2026-04-27T21:37:02.574206
414,905,NO,2026-04-27T21:37:02.689295
414,38,YES,2026-04-27T21:37:02.825624
414,933,NO,2026-04-27T21:37:02.941239
414,357,YES,2026-04-27T21:37:03.057860
414,718,NO,2026-04-27T21:37:03.284856
414,648,NO,2026-04-27T21:37:03.757617
414,341,YES,2026-04-27T21:37:03.884078
414,797,NO,2026-04-27T21:37:04.139772
414,843,YES,2026-04-27T21:37:04.258752
414,58,YES,2026-04-27T21:37:04.499958
415,290,NO,2026-04-27T21:37:04.696701
415,624,NO,2026-04-27T21:37:04.953847
415,956,NO,2026-04-27T21:37:05.078163
415,607,NO,2026-04-27T21:37:05.199264
415,377,NO,2026-04-27T21:37:05.316387
415,937,NO,2026-04-27T21:37:05.429620
415,145,YES,2026-04-27T21:37:05.660162
415,900,YES,2026-04-27T21:37:05.780935
415,457,NO,2026-04-27T21:37:05.896678
415,1010,NO,2026-04-27T21:37:06.008283
415,964,SUPER_LIKE,2026-04-27T21:37:06.268253
415,840,NO,2026-04-27T21:37:06.396044
415,999,NO,2026-04-27T21:37:06.640370
415,651,NO,2026-04-27T21:37:06.749168
415,41,NO,2026-04-27T21:37:06.858970
415,1012,NO,2026-04-27T21:37:06.991963
415,991,NO,2026-04-27T21:37:07.107902
415,686,NO,2026-04-27T21:37:07.232823
416,86,YES,2026-04-27T21:37:07.626005
416,438,YES,2026-04-27T21:37:07.740221
416,72,NO,2026-04-27T21:37:07.851712
416,1006,YES,2026-04-27T21:37:08.098468
416,1011,YES,2026-04-27T21:37:08.217228
416,389,YES,2026-04-27T21:37:08.353462
416,251,NO,2026-04-27T21:37:08.487667
416,925,YES,2026-04-27T21:37:08.624272
416,175,YES,2026-04-27T21:37:08.863302
416,889,YES,2026-04-27T21:37:09.100341
416,683,NO,2026-04-27T21:37:09.224265
416,253,SUPER_LIKE,2026-04-27T21:37:09.354321
416,715,YES,2026-04-27T21:37:09.848370
416,450,YES,2026-04-27T21:37:09.978527
416,936,SUPER_LIKE,2026-04-27T21:37:10.099445
417,932,YES,2026-04-27T21:37:10.536481
417,518,NO,2026-04-27T21:37:10.880991
417,70,NO,2026-04-27T21:37:10.998269
417,745,YES,2026-04-27T21:37:11.123196
417,49,SUPER_LIKE,2026-04-27T21:37:11.244149
417,729,YES,2026-04-27T21:37:11.358362
417,394,YES,2026-04-27T21:37:11.480398
417,626,NO,2026-04-27T21:37:11.740252
417,273,YES,2026-04-27T21:37:11.854961
417,651,YES,2026-04-27T21:37:11.971122
417,1007,YES,2026-04-27T21:37:12.094917
417,860,YES,2026-04-27T21:37:12.214499
417,575,NO,2026-04-27T21:37:12.341731
417,569,NO,2026-04-27T21:37:12.583831
417,810,NO,2026-04-27T21:37:12.801907
417,663,NO,2026-04-27T21:37:12.927041
417,158,NO,2026-04-27T21:37:13.046921
418,593,NO,2026-04-27T21:37:13.457316
418,271,YES,2026-04-27T21:37:13.592775
418,38,NO,2026-04-27T21:37:13.707929
418,696,YES,2026-04-27T21:37:14.053254
418,81,YES,2026-04-27T21:37:14.408951
418,970,YES,2026-04-27T21:37:14.531674
418,385,NO,2026-04-27T21:37:14.655612
418,842,NO,2026-04-27T21:37:14.783917
418,929,NO,2026-04-27T21:37:15.129493
418,901,NO,2026-04-27T21:37:15.594152
418,721,NO,2026-04-27T21:37:15.712716
418,508,NO,2026-04-27T21:37:15.949566
418,685,NO,2026-04-27T21:37:16.062951
419,325,NO,2026-04-27T21:37:16.353248
419,522,NO,2026-04-27T21:37:16.483652
419,322,NO,2026-04-27T21:37:16.596005
419,838,NO,2026-04-27T21:37:16.720592
419,999,NO,2026-04-27T21:37:16.840370
419,682,YES,2026-04-27T21:37:17.184870
419,609,YES,2026-04-27T21:37:17.321725
419,134,NO,2026-04-27T21:37:17.446447
419,582,YES,2026-04-27T21:37:17.570698
419,271,NO,2026-04-27T21:37:17.805736
419,1009,NO,2026-04-27T21:37:17.918139
419,270,NO,2026-04-27T21:37:18.026728
419,853,NO,2026-04-27T21:37:18.260759
419,517,YES,2026-04-27T21:37:18.388356
419,283,NO,2026-04-27T21:37:18.501744
419,777,NO,2026-04-27T21:37:18.616904
419,175,NO,2026-04-27T21:37:18.743050
420,983,NO,2026-04-27T21:37:19.046247
420,970,YES,2026-04-27T21:37:19.165795
420,897,NO,2026-04-27T21:37:19.286474
420,962,NO,2026-04-27T21:37:19.405792
420,293,YES,2026-04-27T21:37:19.552161
420,683,NO,2026-04-27T21:37:19.805019
420,21,SUPER_LIKE,2026-04-27T21:37:19.933230
420,913,YES,2026-04-27T21:37:20.190345
420,1018,NO,2026-04-27T21:37:20.320899
420,176,YES,2026-04-27T21:37:20.450179
420,856,YES,2026-04-27T21:37:20.651777
420,121,YES,2026-04-27T21:37:20.944965
420,90,NO,2026-04-27T21:37:21.064214
420,969,NO,2026-04-27T21:37:21.287556
420,926,NO,2026-04-27T21:37:21.405247
420,620,NO,2026-04-27T21:37:21.637824
420,138,NO,2026-04-27T21:37:21.760049
420,192,NO,2026-04-27T21:37:21.992076
421,961,NO,2026-04-27T21:37:22.283701
421,681,NO,2026-04-27T21:37:22.411216
421,1015,YES,2026-04-27T21:37:22.531936
421,156,NO,2026-04-27T21:37:22.647921
421,769,YES,2026-04-27T21:37:22.780885
421,498,NO,2026-04-27T21:37:22.904033
421,682,NO,2026-04-27T21:37:23.028664
421,306,NO,2026-04-27T21:37:23.146683
421,234,NO,2026-04-27T21:37:23.753247
421,588,YES,2026-04-27T21:37:23.873692
421,342,NO,2026-04-27T21:37:24.340022
421,814,NO,2026-04-27T21:37:24.573441
421,198,YES,2026-04-27T21:37:24.801308
422,481,YES,2026-04-27T21:37:25.356948
422,696,NO,2026-04-27T21:37:25.475518
422,96,NO,2026-04-27T21:37:25.597503
422,101,NO,2026-04-27T21:37:25.712373
422,966,NO,2026-04-27T21:37:25.835515
422,994,NO,2026-04-27T21:37:25.963439
422,748,NO,2026-04-27T21:37:26.193366
422,212,NO,2026-04-27T21:37:26.306813
422,820,NO,2026-04-27T21:37:26.446424
422,350,NO,2026-04-27T21:37:26.598595
422,100,NO,2026-04-27T21:37:26.727678
422,859,NO,2026-04-27T21:37:26.853962
422,873,NO,2026-04-27T21:37:26.985893
422,917,NO,2026-04-27T21:37:27.335858
422,439,YES,2026-04-27T21:37:27.456933
422,335,NO,2026-04-27T21:37:27.571862
422,365,NO,2026-04-27T21:37:27.805340
422,344,YES,2026-04-27T21:37:27.925813
423,269,YES,2026-04-27T21:37:28.098544
423,475,NO,2026-04-27T21:37:28.217921
423,719,NO,2026-04-27T21:37:28.466643
423,499,NO,2026-04-27T21:37:28.584743
423,352,YES,2026-04-27T21:37:28.831373
423,39,SUPER_LIKE,2026-04-27T21:37:28.947097
423,857,YES,2026-04-27T21:37:29.072183
423,493,NO,2026-04-27T21:37:29.197536
423,928,NO,2026-04-27T21:37:29.322912
423,40,NO,2026-04-27T21:37:29.565089
423,819,NO,2026-04-27T21:37:29.795000
423,505,YES,2026-04-27T21:37:29.909286
423,226,NO,2026-04-27T21:37:30.025537
423,398,NO,2026-04-27T21:37:30.265443
423,320,YES,2026-04-27T21:37:30.388309
423,1003,SUPER_LIKE,2026-04-27T21:37:30.505002
423,986,NO,2026-04-27T21:37:30.729852
424,645,NO,2026-04-27T21:37:31.035946
424,124,SUPER_LIKE,2026-04-27T21:37:31.160479
424,930,YES,2026-04-27T21:37:31.284666
424,362,YES,2026-04-27T21:37:31.410694
424,958,NO,2026-04-27T21:37:31.881456
424,38,YES,2026-04-27T21:37:32.008426
424,890,NO,2026-04-27T21:37:32.141629
424,127,NO,2026-04-27T21:37:32.286365
424,401,YES,2026-04-27T21:37:32.801753
424,759,NO,2026-04-27T21:37:32.928672
424,728,NO,2026-04-27T21:37:33.045669
424,534,YES,2026-04-27T21:37:33.166593
424,119,YES,2026-04-27T21:37:33.278568
424,170,YES,2026-04-27T21:37:33.411282
424,516,NO,2026-04-27T21:37:33.536084
425,489,YES,2026-04-27T21:37:33.841544
425,872,NO,2026-04-27T21:37:33.954798
425,835,YES,2026-04-27T21:37:34.076380
425,199,YES,2026-04-27T21:37:34.211009
425,301,YES,2026-04-27T21:37:34.333760
425,692,YES,2026-04-27T21:37:34.450597
425,623,YES,2026-04-27T21:37:34.566129
425,135,YES,2026-04-27T21:37:34.785091
425,251,YES,2026-04-27T21:37:34.901834
425,325,YES,2026-04-27T21:37:35.131411
425,69,YES,2026-04-27T21:37:35.247263
425,28,YES,2026-04-27T21:37:35.491607
425,340,YES,2026-04-27T21:37:35.602852
425,487,YES,2026-04-27T21:37:35.946640
425,212,NO,2026-04-27T21:37:36.069628
425,753,YES,2026-04-27T21:37:36.182478
425,326,YES,2026-04-27T21:37:36.301076
426,577,NO,2026-04-27T21:37:36.478863
426,446,YES,2026-04-27T21:37:36.601204
426,189,NO,2026-04-27T21:37:36.729774
426,713,NO,2026-04-27T21:37:36.968581
426,30,NO,2026-04-27T21:37:37.077536
426,724,YES,2026-04-27T21:37:37.198347
426,957,NO,2026-04-27T21:37:37.323108
426,545,NO,2026-04-27T21:37:37.457770
426,763,NO,2026-04-27T21:37:37.573846
426,725,NO,2026-04-27T21:37:37.681680
426,494,NO,2026-04-27T21:37:37.813399
426,944,NO,2026-04-27T21:37:37.934630
426,885,YES,2026-04-27T21:37:38.053466
426,443,NO,2026-04-27T21:37:38.203310
426,110,NO,2026-04-27T21:37:38.432184
426,559,NO,2026-04-27T21:37:38.594972
426,263,YES,2026-04-27T21:37:38.738977
426,517,NO,2026-04-27T21:37:38.934728
426,500,NO,2026-04-27T21:37:39.087720
427,20,NO,2026-04-27T21:37:39.296312
427,141,NO,2026-04-27T21:37:39.457576
427,327,NO,2026-04-27T21:37:39.606158
427,138,YES,2026-04-27T21:37:39.769578
427,320,NO,2026-04-27T21:37:39.941096
427,804,NO,2026-04-27T21:37:40.116482
427,1013,YES,2026-04-27T21:37:40.256078
427,978,YES,2026-04-27T21:37:40.488884
427,833,NO,2026-04-27T21:37:40.634077
427,148,NO,2026-04-27T21:37:40.795840
427,133,NO,2026-04-27T21:37:40.944743
427,87,NO,2026-04-27T21:37:41.068283
427,662,NO,2026-04-27T21:37:41.287034
427,712,NO,2026-04-27T21:37:41.540046
427,957,NO,2026-04-27T21:37:41.671451
427,145,NO,2026-04-27T21:37:41.915240
427,488,YES,2026-04-27T21:37:42.164799
427,289,SUPER_LIKE,2026-04-27T21:37:42.300780
428,86,NO,2026-04-27T21:37:42.483900
428,235,NO,2026-04-27T21:37:42.614957
428,1013,NO,2026-04-27T21:37:42.734295
428,366,NO,2026-04-27T21:37:42.856510
428,343,NO,2026-04-27T21:37:42.974911
428,271,YES,2026-04-27T21:37:43.332333
428,591,NO,2026-04-27T21:37:43.451522
428,648,YES,2026-04-27T21:37:43.568033
428,391,NO,2026-04-27T21:37:43.681101
428,916,NO,2026-04-27T21:37:43.799400
428,834,NO,2026-04-27T21:37:43.933222
428,357,NO,2026-04-27T21:37:44.048152
428,75,YES,2026-04-27T21:37:44.276968
428,152,NO,2026-04-27T21:37:44.391537
428,529,NO,2026-04-27T21:37:44.622422
428,67,NO,2026-04-27T21:37:44.739997
428,809,NO,2026-04-27T21:37:44.875424
428,609,YES,2026-04-27T21:37:45.103473
429,420,NO,2026-04-27T21:37:45.414117
429,613,YES,2026-04-27T21:37:45.531493
429,162,NO,2026-04-27T21:37:45.645924
429,521,NO,2026-04-27T21:37:45.761335
429,567,NO,2026-04-27T21:37:45.872963
429,1017,NO,2026-04-27T21:37:45.998098
429,168,YES,2026-04-27T21:37:46.255845
429,696,YES,2026-04-27T21:37:46.385865
429,990,YES,2026-04-27T21:37:46.506809
429,776,NO,2026-04-27T21:37:46.633024
429,189,NO,2026-04-27T21:37:46.748955
429,506,NO,2026-04-27T21:37:46.982126
429,171,NO,2026-04-27T21:37:47.103854
429,388,NO,2026-04-27T21:37:47.343033
429,534,YES,2026-04-27T21:37:47.578765
429,469,NO,2026-04-27T21:37:47.695012
429,254,YES,2026-04-27T21:37:47.808443
429,924,SUPER_LIKE,2026-04-27T21:37:48.049137
430,559,NO,2026-04-27T21:37:48.216310
430,509,NO,2026-04-27T21:37:48.341524
430,259,YES,2026-04-27T21:37:48.482710
430,652,NO,2026-04-27T21:37:48.597543
430,999,YES,2026-04-27T21:37:48.717925
430,211,YES,2026-04-27T21:37:48.964186
430,114,YES,2026-04-27T21:37:49.081402
430,281,YES,2026-04-27T21:37:49.351162
430,213,NO,2026-04-27T21:37:49.700316
430,584,NO,2026-04-27T21:37:49.920506
430,276,YES,2026-04-27T21:37:50.166350
430,759,NO,2026-04-27T21:37:50.279477
430,622,YES,2026-04-27T21:37:50.519328
430,104,YES,2026-04-27T21:37:50.647706
430,886,YES,2026-04-27T21:37:50.764943
430,543,NO,2026-04-27T21:37:50.994462
430,348,NO,2026-04-27T21:37:51.251382
431,664,NO,2026-04-27T21:37:51.532992
431,693,NO,2026-04-27T21:37:51.650152
431,943,NO,2026-04-27T21:37:51.761861
431,479,NO,2026-04-27T21:37:52.016754
431,712,NO,2026-04-27T21:37:52.128282
431,738,NO,2026-04-27T21:37:52.485520
431,536,YES,2026-04-27T21:37:52.733536
431,253,NO,2026-04-27T21:37:52.853057
431,456,NO,2026-04-27T21:37:52.988291
431,177,YES,2026-04-27T21:37:53.114492
431,31,NO,2026-04-27T21:37:53.347509
431,651,NO,2026-04-27T21:37:53.582839
431,547,NO,2026-04-27T21:37:54.044630
431,470,NO,2026-04-27T21:37:54.177098
431,237,YES,2026-04-27T21:37:54.301403
431,247,NO,2026-04-27T21:37:54.420349
431,962,NO,2026-04-27T21:37:54.536508
432,219,YES,2026-04-27T21:37:54.744857
432,292,NO,2026-04-27T21:37:54.860029
432,183,NO,2026-04-27T21:37:55.083633
432,489,NO,2026-04-27T21:37:55.318457
432,429,NO,2026-04-27T21:37:55.434323
432,1001,NO,2026-04-27T21:37:55.680178
432,226,NO,2026-04-27T21:37:55.801288
432,279,NO,2026-04-27T21:37:56.043212
432,922,NO,2026-04-27T21:37:56.158883
432,1014,NO,2026-04-27T21:37:56.283915
432,646,NO,2026-04-27T21:37:56.397384
432,876,YES,2026-04-27T21:37:56.521004
432,833,YES,2026-04-27T21:37:56.637958
432,232,NO,2026-04-27T21:37:56.752773
432,731,YES,2026-04-27T21:37:56.873088
432,384,NO,2026-04-27T21:37:56.987994
432,187,NO,2026-04-27T21:37:57.106328
432,928,NO,2026-04-27T21:37:57.221569
432,479,NO,2026-04-27T21:37:57.339472
433,428,NO,2026-04-27T21:37:57.522557
433,262,NO,2026-04-27T21:37:57.641649
433,912,YES,2026-04-27T21:37:57.767220
433,296,NO,2026-04-27T21:37:57.877556
433,114,NO,2026-04-27T21:37:58.143467
433,447,NO,2026-04-27T21:37:58.274766
433,529,NO,2026-04-27T21:37:58.396019
433,755,NO,2026-04-27T21:37:58.515392
433,972,NO,2026-04-27T21:37:58.659861
433,376,NO,2026-04-27T21:37:58.774428
433,707,NO,2026-04-27T21:37:58.891542
433,122,NO,2026-04-27T21:37:59.005862
433,128,YES,2026-04-27T21:37:59.121928
433,427,NO,2026-04-27T21:37:59.234500
433,374,YES,2026-04-27T21:37:59.356798
433,153,NO,2026-04-27T21:37:59.479509
433,697,NO,2026-04-27T21:37:59.601108
433,355,YES,2026-04-27T21:37:59.826473
434,268,YES,2026-04-27T21:38:00.025038
434,263,NO,2026-04-27T21:38:00.145680
434,578,YES,2026-04-27T21:38:00.263332
434,806,YES,2026-04-27T21:38:00.384060
434,500,YES,2026-04-27T21:38:00.511527
434,205,NO,2026-04-27T21:38:01.116823
434,259,YES,2026-04-27T21:38:01.246743
434,829,NO,2026-04-27T21:38:01.360200
434,812,YES,2026-04-27T21:38:01.628694
434,199,YES,2026-04-27T21:38:01.758779
434,520,NO,2026-04-27T21:38:01.873682
434,367,NO,2026-04-27T21:38:01.996218
434,206,NO,2026-04-27T21:38:02.103122
434,253,YES,2026-04-27T21:38:02.215955
434,37,NO,2026-04-27T21:38:02.343432
434,973,NO,2026-04-27T21:38:02.482826
434,280,YES,2026-04-27T21:38:02.599098
435,24,NO,2026-04-27T21:38:02.768137
435,705,NO,2026-04-27T21:38:02.881430
435,221,NO,2026-04-27T21:38:03.004748
435,977,NO,2026-04-27T21:38:03.245664
435,569,NO,2026-04-27T21:38:03.589750
435,380,YES,2026-04-27T21:38:03.705040
435,443,NO,2026-04-27T21:38:03.813955
435,151,YES,2026-04-27T21:38:03.933933
435,799,NO,2026-04-27T21:38:04.098401
435,797,NO,2026-04-27T21:38:04.212753
435,897,NO,2026-04-27T21:38:04.336064
435,43,NO,2026-04-27T21:38:04.447178
435,66,NO,2026-04-27T21:38:04.563868
435,97,SUPER_LIKE,2026-04-27T21:38:04.699620
435,366,NO,2026-04-27T21:38:04.823352
435,937,NO,2026-04-27T21:38:05.043135
435,680,NO,2026-04-27T21:38:05.278021
435,478,NO,2026-04-27T21:38:05.391897
435,566,NO,2026-04-27T21:38:05.507598
436,265,NO,2026-04-27T21:38:05.678890
436,964,SUPER_LIKE,2026-04-27T21:38:05.802789
436,305,NO,2026-04-27T21:38:05.928046
436,781,NO,2026-04-27T21:38:06.035000
436,56,NO,2026-04-27T21:38:06.152061
436,911,YES,2026-04-27T21:38:06.869485
436,637,YES,2026-04-27T21:38:06.993209
436,586,NO,2026-04-27T21:38:07.122915
436,469,YES,2026-04-27T21:38:07.238499
436,342,NO,2026-04-27T21:38:07.465320
436,885,NO,2026-04-27T21:38:07.593537
436,168,NO,2026-04-27T21:38:07.712932
436,810,NO,2026-04-27T21:38:07.952682
436,234,NO,2026-04-27T21:38:08.208589
436,534,NO,2026-04-27T21:38:08.328876
436,382,NO,2026-04-27T21:38:08.444897
437,46,NO,2026-04-27T21:38:08.619371
437,687,YES,2026-04-27T21:38:08.845774
437,216,NO,2026-04-27T21:38:09.080937
437,856,NO,2026-04-27T21:38:09.321112
437,318,YES,2026-04-27T21:38:09.552214
437,918,NO,2026-04-27T21:38:10.044997
437,827,YES,2026-04-27T21:38:10.161867
437,846,NO,2026-04-27T21:38:10.384482
437,556,YES,2026-04-27T21:38:10.510841
437,597,YES,2026-04-27T21:38:10.625176
437,267,NO,2026-04-27T21:38:10.746912
437,522,NO,2026-04-27T21:38:10.864925
437,935,YES,2026-04-27T21:38:10.986042
437,533,NO,2026-04-27T21:38:11.115127
437,170,NO,2026-04-27T21:38:11.238951
437,141,NO,2026-04-27T21:38:11.473270
437,494,NO,2026-04-27T21:38:11.591649
437,969,NO,2026-04-27T21:38:11.837936
438,552,YES,2026-04-27T21:38:12.015194
438,891,NO,2026-04-27T21:38:12.149523
438,1019,NO,2026-04-27T21:38:12.288005
438,465,NO,2026-04-27T21:38:12.536909
438,15,NO,2026-04-27T21:38:12.656342
438,988,YES,2026-04-27T21:38:12.779272
438,395,YES,2026-04-27T21:38:12.904719
438,142,YES,2026-04-27T21:38:13.026006
438,176,NO,2026-04-27T21:38:13.133137
438,934,NO,2026-04-27T21:38:13.357526
438,1017,NO,2026-04-27T21:38:13.502302
438,875,YES,2026-04-27T21:38:13.648665
438,408,NO,2026-04-27T21:38:14.007978
438,504,YES,2026-04-27T21:38:14.129771
438,180,YES,2026-04-27T21:38:14.248175
438,798,YES,2026-04-27T21:38:14.363386
439,83,NO,2026-04-27T21:38:14.536849
439,1021,NO,2026-04-27T21:38:14.663214
439,512,NO,2026-04-27T21:38:14.785954
439,677,NO,2026-04-27T21:38:14.902889
439,540,NO,2026-04-27T21:38:15.137692
439,653,YES,2026-04-27T21:38:15.253333
439,66,NO,2026-04-27T21:38:15.486512
439,553,YES,2026-04-27T21:38:15.737157
439,514,NO,2026-04-27T21:38:15.869107
439,912,NO,2026-04-27T21:38:16.096948
439,98,YES,2026-04-27T21:38:16.219030
439,862,YES,2026-04-27T21:38:16.365311
439,161,NO,2026-04-27T21:38:16.489105
439,715,YES,2026-04-27T21:38:16.745074
439,636,NO,2026-04-27T21:38:16.852383
439,697,NO,2026-04-27T21:38:16.970975
439,842,NO,2026-04-27T21:38:17.096211
440,382,NO,2026-04-27T21:38:17.264750
440,559,YES,2026-04-27T21:38:17.382946
440,647,SUPER_LIKE,2026-04-27T21:38:17.625432
440,183,YES,2026-04-27T21:38:17.869702
440,849,NO,2026-04-27T21:38:18.243921
440,643,NO,2026-04-27T21:38:18.353573
440,112,NO,2026-04-27T21:38:18.468783
440,547,YES,2026-04-27T21:38:18.591357
440,98,NO,2026-04-27T21:38:18.839802
440,360,YES,2026-04-27T21:38:18.966827
