ractor_user_id,target_user_id,persona,budget_diff,planning_diff,social_diff,same_budget,same_planning_style,same_social_battery,shared_languages_count,shared_activities_count,shared_destination_types_count,shared_experience_types_count,shared_looking_for_what_count,language_score,activity_score,destination_score,experience_score,intent_score,static_score,interest_probability,card_click,full_profile_open,dwell_time_ms,saved_profile,interaction_type,matched_proxy,label,relevance_score
536,267,BUDGET_CONSCIOUS,2,0,0,0,1,1,1,1,1,0,1,1.0,0.3333,0.3333,0.0,1.0,58.33,0.1276,0,0,0,0,NO,0,0,40.33
676,1002,CAUTIOUS_INTROVERT,0,1,0,1,0,1,2,0,0,0,0,0.6667,0.0,0.0,0.0,0.0,42.5,0.5001,1,1,37009,1,SAVE_ONLY,0,1,75.45
286,737,BUDGET_CONSCIOUS,1,1,2,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,36.67,0.2192,1,0,0,0,NO,0,0,18.67
759,776,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,30.0,0.224,0,0,0,0,NO,0,0,12.0
942,946,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,1,0,0,0.5,0.0,1.0,0.0,0.0,49.17,0.6734,1,0,0,1,YES,0,2,83.17
313,668,PASSIVE_BROWSER,1,1,1,0,0,0,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,40.36,0.197,0,0,0,0,NO,0,0,22.36
74,651,SOCIAL_EXPLORER,0,2,1,1,0,0,1,2,1,1,1,1.0,0.5,0.5,1.0,1.0,67.5,0.787,1,1,51421,1,YES,1,3,100.0
417,1007,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,1,1,0,0,1.0,0.2,1.0,0.0,0.0,63.17,1.0,1,1,67590,0,YES,1,3,100.0
1008,840,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,38.33,0.4376,0,0,0,1,SAVE_ONLY,0,1,50.33
176,826,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,1,1,0,0,1.0,0.2,1.0,0.0,0.0,51.5,0.6248,1,1,44760,0,YES,0,2,97.17
129,729,SOCIAL_EXPLORER,0,2,0,1,0,1,1,1,1,0,1,1.0,0.2,1.0,0.0,1.0,62.33,0.8988,1,1,57835,0,YES,1,3,100.0
706,159,CAUTIOUS_INTROVERT,0,0,1,1,1,0,1,1,1,0,0,0.5,0.1429,0.3333,0.0,0.0,45.36,0.5146,1,1,31846,1,SAVE_ONLY,0,1,76.51
170,892,SOCIAL_EXPLORER,2,1,1,0,0,0,1,2,0,1,1,1.0,0.2857,0.0,1.0,1.0,52.38,0.8455,1,0,0,0,YES,1,3,100.0
807,487,SOCIAL_EXPLORER,1,2,1,0,0,0,1,1,0,0,1,0.3333,0.1667,0.0,0.0,1.0,26.67,0.3553,1,0,0,0,NO,0,0,8.67
37,631,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,1,1,1,0.5,0.1667,1.0,1.0,1.0,55.83,0.6695,1,1,46591,1,YES,0,2,100.0
809,844,SELECTIVE_PLANNER,0,0,1,1,1,0,1,3,0,0,1,0.5,0.6,0.0,0.0,1.0,56.17,0.6708,0,0,0,1,YES,0,2,90.17
254,971,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,1,0,0,0,1.0,0.25,0.0,0.0,0.0,54.17,0.6869,0,0,0,0,YES,0,2,76.17
923,693,SOCIAL_EXPLORER,1,0,0,0,1,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,39.17,0.7281,1,0,0,0,YES,1,3,91.17
822,204,SOCIAL_EXPLORER,1,1,0,0,0,1,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,46.67,0.6983,1,1,45453,1,YES,0,2,100.0
404,723,SELECTIVE_PLANNER,2,1,0,0,0,1,1,1,1,0,1,0.5,0.2,0.3333,0.0,1.0,39.83,0.2017,1,0,0,0,NO,0,0,21.83
584,226,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.6637,1,1,48436,0,YES,0,2,96.12
222,492,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,1,1,0,0,1.0,0.1667,1.0,0.0,0.0,62.5,0.7137,0,0,0,1,YES,1,3,100.0
86,795,SOCIAL_EXPLORER,0,1,2,1,0,0,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,30.83,0.2996,1,1,19089,0,NO,0,1,27.51
397,150,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,1,0,0,0.3333,0.0,1.0,0.0,0.0,45.83,0.4619,1,1,24115,0,NO,0,1,44.27
734,60,SOCIAL_EXPLORER,0,2,1,1,0,0,1,1,0,0,1,0.5,0.2,0.0,0.0,1.0,36.5,0.6524,0,0,0,0,YES,0,2,58.5
229,170,SOCIAL_EXPLORER,0,0,0,1,1,1,1,1,0,1,0,0.5,0.125,0.0,1.0,0.0,57.5,0.8117,1,1,45180,1,YES,1,3,100.0
946,351,BUDGET_CONSCIOUS,0,2,1,1,0,0,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,57.5,0.6418,1,1,40675,1,YES,0,2,100.0
695,367,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,1,1,0,0,0.5,0.3333,0.5,0.0,0.0,45.0,0.4314,0,0,0,1,SAVE_ONLY,0,1,57.0
934,212,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.7275,1,0,0,0,YES,1,3,100.0
209,637,SOCIAL_EXPLORER,0,2,2,1,0,0,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0,46.67,0.4046,1,1,23860,0,NO,0,1,45.02
205,324,SPONTANEOUS_ADVENTURER,1,2,0,0,0,1,1,2,1,1,1,0.5,0.4,1.0,1.0,1.0,60.5,0.7167,1,1,47579,0,YES,1,3,100.0
143,488,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,0,1,0,0,1.0,0.0,0.5,0.0,0.0,48.33,0.5268,1,1,27954,0,NO,0,1,48.11
904,285,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,2,1,1,1,1.0,0.5,0.5,1.0,1.0,67.5,0.6382,0,0,0,0,YES,0,2,89.5
438,875,SOCIAL_EXPLORER,1,1,0,0,0,1,1,3,1,0,0,0.3333,0.6,1.0,0.0,0.0,52.0,0.6861,1,0,0,0,YES,0,2,74.0
176,525,PASSIVE_BROWSER,0,0,1,1,1,0,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,42.5,0.4187,1,1,24593,0,NO,0,1,41.11
466,879,BUDGET_CONSCIOUS,2,0,0,0,1,1,1,2,1,0,0,0.5,0.3333,1.0,0.0,0.0,50.0,0.003,1,0,0,0,NO,0,0,32.0
810,243,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,30.0,0.4384,0,0,0,1,SAVE_ONLY,0,1,42.0
844,893,SOCIAL_EXPLORER,0,2,0,1,0,1,1,3,1,0,1,0.5,0.6,0.5,0.0,1.0,55.33,0.7397,0,0,0,1,YES,1,3,100.0
487,895,SPONTANEOUS_ADVENTURER,0,1,0,1,0,1,1,0,1,1,0,0.5,0.0,1.0,1.0,0.0,59.17,0.7702,1,0,0,1,YES,1,3,100.0
962,909,CAUTIOUS_INTROVERT,2,1,1,0,0,0,1,1,0,0,0,1.0,0.25,0.0,0.0,0.0,36.67,0.5062,1,0,0,1,SAVE_ONLY,0,1,48.67
402,636,CAUTIOUS_INTROVERT,1,2,1,0,0,0,1,4,0,1,1,0.3333,1.0,0.0,1.0,1.0,53.33,0.6526,1,1,34926,0,YES,0,2,95.55
268,817,SOCIAL_EXPLORER,0,2,0,1,0,1,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,46.67,0.7255,1,1,49283,1,YES,1,3,100.0
186,856,SOCIAL_EXPLORER,1,2,1,0,0,0,1,1,0,1,0,1.0,0.25,0.0,1.0,0.0,46.67,0.8096,0,0,0,1,YES,1,3,100.0
490,154,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,3,0,0,1,0.5,1.0,0.0,0.0,1.0,58.33,0.4563,1,1,29111,1,SAVE_ONLY,0,1,88.52
636,897,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,1,0,0,0,0.3333,0.1429,0.0,0.0,0.0,27.02,0.6799,0,0,0,1,YES,0,2,61.02
843,216,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,0,1,0,0.3333,0.1429,0.0,1.0,0.0,48.69,0.6488,1,1,38095,0,YES,0,2,92.02
799,891,SPONTANEOUS_ADVENTURER,0,0,0,1,1,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,45.0,0.6424,1,1,44679,0,YES,0,2,90.64
256,899,PASSIVE_BROWSER,1,1,0,0,0,1,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,68.33,0.5892,1,1,44997,0,NO,0,1,74.08
311,446,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,1,2,0,0,0.5,0.1429,1.0,0.0,0.0,46.19,0.6481,0,0,0,1,YES,0,2,80.19
1010,256,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,0,0,0,1.0,0.25,0.0,0.0,0.0,42.5,0.6354,1,0,0,0,YES,0,2,64.5
285,609,SOCIAL_EXPLORER,2,2,2,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,10.0,0.1029,0,0,0,0,NO,0,0,0.0
994,790,CAUTIOUS_INTROVERT,0,1,0,1,0,1,1,1,0,0,0,0.5,0.1429,0.0,0.0,0.0,42.02,0.4587,1,0,0,1,SAVE_ONLY,0,1,54.02
540,297,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,1,1,0,0,1.0,0.25,1.0,0.0,0.0,64.17,0.7669,1,1,52731,1,YES,1,3,100.0
786,896,BUDGET_CONSCIOUS,2,1,1,0,0,0,1,2,2,0,1,1.0,0.3333,1.0,0.0,1.0,53.33,0.1178,1,0,0,0,NO,0,0,35.33
610,815,SELECTIVE_PLANNER,1,0,1,0,1,0,1,2,1,0,1,1.0,0.2857,0.5,0.0,1.0,59.05,0.7111,0,0,0,0,YES,1,3,100.0
640,853,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,48.33,0.5539,1,1,42967,0,NO,0,1,53.37
473,671,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,42.5,0.6591,1,0,0,0,YES,0,2,64.5
1012,342,SOCIAL_EXPLORER,1,0,0,0,1,1,1,3,1,1,1,0.5,0.75,0.5,1.0,1.0,74.17,1.0,1,1,57256,0,SUPER_LIKE,1,3,100.0
26,385,SOCIAL_EXPLORER,2,1,0,0,0,1,1,3,0,0,1,0.5,0.5,0.0,0.0,1.0,42.5,0.4972,0,0,0,0,NO,0,0,24.5
909,536,BUDGET_CONSCIOUS,0,2,1,1,0,0,1,1,1,1,1,1.0,0.3333,0.5,1.0,1.0,64.17,0.6748,1,0,0,1,YES,0,2,98.17
933,437,SPONTANEOUS_ADVENTURER,0,0,0,1,1,1,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,50.0,0.5336,0,0,0,1,SAVE_ONLY,0,1,62.0
433,355,SELECTIVE_PLANNER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.668,0,0,0,1,YES,0,2,77.33
49,997,CAUTIOUS_INTROVERT,1,0,2,0,1,0,1,3,0,1,1,0.5,0.5,0.0,1.0,1.0,52.5,0.3748,1,1,22003,0,NO,0,1,50.2
745,839,CAUTIOUS_INTROVERT,0,0,0,1,1,1,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,50.0,0.3849,0,0,0,0,NO,0,0,32.0
472,722,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,0,1,1,0.5,0.1667,0.0,1.0,1.0,57.5,0.7088,0,0,0,1,YES,1,3,100.0
912,24,SOCIAL_EXPLORER,1,1,2,0,0,0,1,1,0,0,1,1.0,0.2,0.0,0.0,1.0,40.67,0.5003,1,1,32889,1,SAVE_ONLY,0,1,72.18
291,480,SPONTANEOUS_ADVENTURER,2,1,0,0,0,1,1,1,1,0,1,0.5,0.25,0.5,0.0,1.0,42.5,0.6412,1,1,48088,1,YES,0,2,100.0
268,919,SOCIAL_EXPLORER,0,0,0,1,1,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,41.67,0.5887,1,0,0,1,SAVE_ONLY,0,1,53.67
988,606,SOCIAL_EXPLORER,0,0,1,1,1,0,1,1,0,0,0,0.5,0.1667,0.0,0.0,0.0,42.5,0.5624,1,1,38091,0,NO,0,1,45.83
736,91,SOCIAL_EXPLORER,1,2,0,0,0,1,1,2,1,0,0,0.5,0.2857,0.3333,0.0,0.0,36.55,0.6661,1,1,36043,0,YES,0,2,79.17
323,177,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,0,0,0,0.5,0.25,0.0,0.0,0.0,44.17,0.5843,1,1,34517,0,NO,0,1,46.25
112,570,CAUTIOUS_INTROVERT,1,0,1,0,1,0,2,3,0,1,1,1.0,0.75,0.0,1.0,1.0,73.33,0.8793,1,0,0,0,YES,1,3,100.0
253,238,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,2,1,0,0,1.0,0.5,1.0,0.0,0.0,63.33,0.6623,1,0,0,0,YES,0,2,85.33
215,617,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,27.5,0.3858,1,1,20743,0,NO,0,1,24.76
825,557,SELECTIVE_PLANNER,0,0,0,1,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,55.0,0.6838,0,0,0,0,YES,0,2,77.0
527,784,BUDGET_CONSCIOUS,2,0,2,0,1,0,1,2,1,1,1,0.5,0.4,0.3333,1.0,1.0,48.0,0.1379,1,0,0,0,NO,0,0,30.0
384,844,SOCIAL_EXPLORER,0,1,0,1,0,1,1,1,1,1,0,0.5,0.2,1.0,1.0,0.0,63.17,0.8733,1,1,49953,1,YES,1,3,100.0
92,931,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.264,0,0,0,0,NO,0,0,19.5
100,356,SOCIAL_EXPLORER,1,2,1,0,0,0,1,1,1,1,0,0.5,0.2,1.0,1.0,0.0,45.67,0.6538,1,1,34879,0,YES,0,2,87.88
466,88,BUDGET_CONSCIOUS,2,1,1,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,21.67,0.0,1,0,0,0,NO,0,0,3.67
1002,199,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,0,1,0,0,0.5,0.0,0.3333,0.0,0.0,36.67,0.2687,1,1,20837,0,NO,0,1,33.96
805,57,SPONTANEOUS_ADVENTURER,1,2,1,0,0,0,1,1,0,0,1,0.5,0.25,0.0,0.0,1.0,31.67,0.3161,1,1,19161,0,NO,0,1,28.38
681,251,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,39.17,0.6416,0,0,0,0,YES,0,2,61.17
248,922,SOCIAL_EXPLORER,0,0,0,1,1,1,1,1,1,0,0,0.5,0.2,0.3333,0.0,0.0,52.33,0.7009,0,0,0,1,YES,1,3,100.0
363,707,BUDGET_CONSCIOUS,1,1,2,0,0,0,1,2,1,1,0,1.0,0.5,0.3333,1.0,0.0,55.0,0.6079,1,0,0,1,SAVE_ONLY,0,1,67.0
911,463,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,2,1,0,1,1.0,0.3333,0.3333,0.0,1.0,52.5,0.8016,1,1,54754,0,YES,1,3,100.0
265,109,SOCIAL_EXPLORER,1,1,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.7166,1,1,38214,0,YES,1,3,100.0
333,501,SOCIAL_EXPLORER,0,1,0,1,0,1,1,2,0,0,0,0.5,0.5,0.0,0.0,0.0,49.17,0.5915,0,0,0,1,SAVE_ONLY,0,1,61.17
590,825,SOCIAL_EXPLORER,0,2,1,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.6861,1,0,0,0,YES,0,2,59.5
413,93,SOCIAL_EXPLORER,1,1,2,0,0,0,1,1,2,0,1,0.5,0.2,1.0,0.0,1.0,40.67,0.4178,1,0,0,0,NO,0,0,22.67
62,691,CAUTIOUS_INTROVERT,2,1,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.4237,1,0,0,1,SAVE_ONLY,0,1,49.5
508,19,SOCIAL_EXPLORER,0,0,1,1,1,0,1,2,1,1,1,0.5,0.5,0.5,1.0,1.0,69.17,0.8344,1,1,50476,1,YES,1,3,100.0
375,195,CAUTIOUS_INTROVERT,2,0,0,0,1,1,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,46.19,0.5171,0,0,0,1,SAVE_ONLY,0,1,58.19
487,921,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,0,1,0,1,0.3333,0.0,0.5,0.0,1.0,45.83,0.6857,0,0,0,0,YES,0,2,67.83
883,367,SOCIAL_EXPLORER,0,2,0,1,0,1,1,1,1,0,0,0.5,0.2,0.5,0.0,0.0,42.33,0.7525,1,1,44888,0,YES,1,3,100.0
648,859,BUDGET_CONSCIOUS,0,0,0,1,1,1,1,0,0,1,1,0.5,0.0,0.0,1.0,1.0,60.0,0.8714,1,1,52084,0,SUPER_LIKE,1,3,100.0
610,745,SELECTIVE_PLANNER,1,0,1,0,1,0,1,1,1,0,0,0.5,0.1667,0.5,0.0,0.0,41.67,0.6269,1,1,39348,0,YES,0,2,85.44
484,596,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,1,0,0,1,1.0,0.1429,0.0,0.0,1.0,45.36,0.4184,0,0,0,0,NO,0,0,27.36
694,388,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,3,1,1,1,1.0,1.0,0.3333,1.0,1.0,81.67,0.8629,1,1,55799,0,YES,1,3,100.0
600,39,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,46.67,0.7164,1,0,0,0,YES,1,3,98.67
365,396,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.4686,0,0,0,1,SAVE_ONLY,0,1,45.33
891,303,SPONTANEOUS_ADVENTURER,1,1,0,0,0,1,1,2,0,0,0,0.5,0.6667,0.0,0.0,0.0,46.67,0.7166,1,1,43797,1,YES,1,3,100.0
452,677,SELECTIVE_PLANNER,0,0,1,1,1,0,1,1,1,1,0,1.0,0.1667,0.5,1.0,0.0,67.5,1.0,1,1,57317,0,YES,1,3,100.0
637,614,CAUTIOUS_INTROVERT,0,0,2,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.1185,0,0,0,0,NO,0,0,25.33
222,366,CAUTIOUS_INTROVERT,0,2,1,1,0,0,1,3,1,0,0,0.5,0.6,1.0,0.0,0.0,49.5,0.7233,1,1,46644,1,YES,1,3,100.0
264,450,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.4676,1,1,39598,0,NO,0,1,37.19
703,938,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,1,0,0,0.3333,0.2,0.5,0.0,0.0,44.83,0.7455,1,0,0,0,YES,1,3,96.83
497,66,SELECTIVE_PLANNER,0,0,0,1,1,1,1,1,1,0,0,0.5,0.25,0.5,0.0,0.0,55.0,0.7855,1,1,54547,0,YES,1,3,100.0
242,887,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,2,2,1,0,0,0.6667,0.3333,0.5,0.0,0.0,48.33,0.673,1,0,0,1,YES,0,2,82.33
869,464,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,1,0,1,1.0,0.2,0.5,0.0,1.0,51.5,0.6368,0,0,0,1,YES,0,2,85.5
543,976,CAUTIOUS_INTROVERT,1,1,0,0,0,1,1,2,1,0,0,1.0,0.3333,0.3333,0.0,0.0,53.33,0.7292,0,0,0,1,YES,1,3,100.0
243,388,SPONTANEOUS_ADVENTURER,1,1,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.6338,1,1,46083,1,YES,0,2,100.0
784,855,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,1,0,0,0,0.5,0.2,0.0,0.0,0.0,37.33,0.3571,0,0,0,0,NO,0,0,19.33
617,859,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.6001,1,1,35087,1,SAVE_ONLY,0,1,81.45
525,455,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,1,0,0,0,0.3333,0.2,0.0,0.0,0.0,28.17,0.3781,0,0,0,0,NO,0,0,10.17
608,265,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,2,1,0,0,1.0,0.4,1.0,0.0,0.0,61.33,0.64,1,1,41216,0,YES,0,2,100.0
790,984,CAUTIOUS_INTROVERT,1,1,2,0,0,0,1,1,1,0,1,1.0,0.2,1.0,0.0,1.0,50.67,0.1589,0,0,0,0,NO,0,0,32.67
265,382,SOCIAL_EXPLORER,1,2,2,0,0,0,1,1,1,1,0,1.0,0.1667,1.0,1.0,0.0,49.17,0.5203,1,1,33212,1,SAVE_ONLY,0,1,80.79
100,628,SOCIAL_EXPLORER,0,1,1,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.4757,1,0,0,1,SAVE_ONLY,0,1,45.33
155,310,SPONTANEOUS_ADVENTURER,0,2,0,1,0,1,1,1,1,0,1,0.3333,0.2,1.0,0.0,1.0,49.0,0.6037,1,0,0,1,SAVE_ONLY,0,1,61.0
513,271,CAUTIOUS_INTROVERT,2,1,1,0,0,0,1,2,1,0,0,0.5,0.2857,0.3333,0.0,0.0,30.71,0.4733,1,1,26616,0,NO,0,1,30.03
710,673,SOCIAL_EXPLORER,1,2,1,0,0,0,1,2,1,0,0,0.5,0.6667,1.0,0.0,0.0,45.0,0.6959,1,1,40318,1,YES,0,2,100.0
971,938,BUDGET_CONSCIOUS,0,2,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.5391,0,0,0,0,NO,0,0,25.33
22,436,SOCIAL_EXPLORER,1,0,2,0,1,0,1,3,1,1,1,1.0,0.75,0.3333,1.0,1.0,70.83,0.5427,0,0,0,0,NO,0,0,52.83
373,970,SOCIAL_EXPLORER,1,2,0,0,0,1,1,2,1,1,0,1.0,0.4,1.0,1.0,0.0,65.5,0.8038,1,1,44411,1,YES,1,3,100.0
731,654,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,1,0,0,0,0.5,0.2,0.0,0.0,0.0,37.33,0.4712,1,1,33377,1,SAVE_ONLY,0,1,69.01
60,844,SELECTIVE_PLANNER,1,0,1,0,1,0,1,1,1,0,1,1.0,0.2,0.5,0.0,1.0,57.33,0.8286,1,1,48103,0,YES,1,3,100.0
88,812,CAUTIOUS_INTROVERT,2,1,1,0,0,0,1,1,1,0,1,0.5,0.2,0.3333,0.0,1.0,34.0,0.2718,1,1,28648,0,NO,0,1,34.03
881,845,CAUTIOUS_INTROVERT,0,1,0,1,0,1,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,52.5,0.4971,0,0,0,1,SAVE_ONLY,0,1,64.5
607,205,SOCIAL_EXPLORER,0,1,1,1,0,0,1,2,1,0,0,0.3333,0.2857,1.0,0.0,0.0,45.71,0.6895,1,1,46091,0,YES,0,2,91.84
723,444,BUDGET_CONSCIOUS,1,0,0,0,1,1,1,2,1,0,0,1.0,0.4,0.5,0.0,0.0,62.17,0.647,1,1,49457,0,YES,0,2,100.0
509,904,SOCIAL_EXPLORER,1,1,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.5506,1,0,0,1,SAVE_ONLY,0,1,49.5
251,378,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,2,1,0,1,0.5,0.4,1.0,0.0,1.0,62.17,0.786,1,1,47517,0,YES,1,3,100.0
1011,976,BUDGET_CONSCIOUS,1,1,2,0,0,0,1,1,1,0,0,0.5,0.1429,0.3333,0.0,0.0,27.86,0.2728,0,0,0,0,NO,0,0,9.86
148,950,PASSIVE_BROWSER,0,1,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.2072,1,1,9776,0,NO,0,0,42.59
163,144,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.4472,1,1,25307,1,SAVE_ONLY,0,1,62.19
241,467,BUDGET_CONSCIOUS,0,0,2,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.6498,1,1,43416,1,YES,0,2,100.0
74,328,SOCIAL_EXPLORER,1,0,1,0,1,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,47.33,0.7074,1,1,37601,0,YES,1,3,100.0
624,727,BUDGET_CONSCIOUS,0,1,2,1,0,0,1,1,0,0,0,0.3333,0.125,0.0,0.0,0.0,26.67,0.5289,1,1,40415,1,SAVE_ONLY,0,1,60.82
778,741,SPONTANEOUS_ADVENTURER,0,0,1,1,1,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,35.83,0.4018,0,0,0,0,NO,0,0,17.83
344,441,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,46.67,0.5738,0,0,0,0,NO,0,0,28.67
453,409,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,3,1,1,0,1.0,0.75,1.0,1.0,0.0,78.33,1.0,1,1,58834,1,YES,1,3,100.0
536,108,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,2,2,1,1,0.5,0.6667,1.0,1.0,1.0,71.67,0.6715,0,0,0,0,YES,0,2,93.67
712,657,BUDGET_CONSCIOUS,0,2,0,1,0,1,1,1,0,0,0,0.3333,0.25,0.0,0.0,0.0,35.0,0.3767,1,1,26716,0,NO,0,1,34.35
883,942,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,0,0,0,0.5,0.1429,0.0,0.0,0.0,30.36,0.4801,0,0,0,1,SAVE_ONLY,0,1,42.36
622,471,SPONTANEOUS_ADVENTURER,0,1,0,1,0,1,1,1,1,0,0,1.0,0.2,1.0,0.0,0.0,63.17,0.8337,1,1,56532,1,YES,1,3,100.0
451,376,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,0,1,0,0,0.3333,0.0,1.0,0.0,0.0,40.0,0.4256,1,0,0,1,SAVE_ONLY,0,1,52.0
734,405,SOCIAL_EXPLORER,0,0,0,1,1,1,2,2,1,1,0,1.0,0.5,0.5,1.0,0.0,80.0,1.0,1,1,59173,0,YES,1,3,100.0
915,523,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,41.5,0.6809,1,1,42394,1,YES,0,2,98.34
816,749,SELECTIVE_PLANNER,0,0,1,1,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,39.17,0.5237,1,1,36665,0,NO,0,1,42.0
416,438,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,2,1,0,1,0.3333,0.3333,1.0,0.0,1.0,45.83,0.7021,1,1,42787,0,YES,1,3,100.0
