actor_user_id,target_user_id,static_score,predicted_relevance_score,relevance_score,label,card_click,full_profile_open,dwell_time_ms,saved_profile
580,445,58.33,98.78823529411764,100.0,2,1,1,39760,0
580,183,52.5,97.64866666666667,86.3,1,1,1,39435,1
581,75,41.67,76.90025641025639,45.85,1,1,1,40514,0
581,710,45.0,68.935625,57.0,1,0,0,0,1
581,564,22.5,20.171249999999997,22.46,1,1,1,28456,0
583,200,35.83,84.55153846153846,94.4,2,1,1,47349,1
583,403,37.33,57.928125,49.33,1,0,0,0,1
583,646,15.83,0.0076363636363636364,0.0,0,1,0,0,0
585,574,45.0,33.733177083333324,67.0,2,1,0,0,0
585,959,27.5,9.6915,9.5,0,0,0,0,0
586,120,72.5,93.91225,100.0,3,1,1,45905,0
587,497,33.33,84.55153846153846,69.55,1,1,1,46340,1
588,268,43.33,54.812571428571424,95.33,3,1,0,0,0
589,472,80.17,99.99915923566878,100.0,3,1,1,48911,0
589,362,32.02,79.99333333333331,89.42,2,1,1,43992,1
590,467,54.17,80.81643274853802,100.0,3,1,0,0,0
590,280,46.67,36.20358974358974,46.26,1,1,1,27414,0
590,341,41.5,29.889666666666667,23.5,0,1,0,0,0
591,936,89.17,99.99915923566878,100.0,3,1,1,60590,1
591,898,57.5,97.48826086956524,100.0,2,1,1,42504,1
591,536,52.33,84.05257142857143,54.59,1,1,1,35033,0
591,442,33.33,70.01521739130435,87.86,2,1,1,35798,1
591,435,33.33,51.135666666666665,45.33,1,0,0,0,1
591,599,41.67,50.092571428571404,23.67,0,0,0,0,0
592,277,65.0,92.88549382716049,100.0,3,1,0,0,1
592,715,36.19,57.928125,70.19,2,1,0,0,1
592,661,46.67,33.733177083333324,28.67,0,0,0,0,0
593,516,44.67,96.85777777777778,100.0,3,1,1,43869,1
593,150,50.0,40.60371428571428,72.0,2,1,0,0,0
595,31,74.17,99.99915923566878,100.0,3,1,1,64320,0
596,599,58.33,99.99915923566878,100.0,3,1,1,51357,0
597,400,47.33,68.59018518518518,59.33,1,0,0,0,1
597,551,24.17,6.847083333333337,6.17,0,1,0,0,0
597,1019,17.5,0.0076363636363636364,0.0,0,0,0,0,0
598,157,27.5,9.6915,9.5,0,0,0,0,0
599,259,27.5,9.6915,9.5,0,0,0,0,0
601,950,54.17,99.99915923566878,100.0,3,1,1,53092,0
601,190,53.33,60.96051282051282,48.44,0,1,1,14589,0
601,606,54.17,60.96051282051282,36.17,0,0,0,0,0
603,776,33.33,51.135666666666665,67.33,2,0,0,0,1
603,186,38.33,25.985276381909557,20.33,0,0,0,0,0
604,502,72.5,99.99915923566878,100.0,3,1,1,54262,0
605,588,68.33,100.0,100.0,3,1,1,46538,0
606,650,48.33,100.0,100.0,3,1,1,55444,1
606,664,48.33,72.826,60.33,1,1,0,0,1
607,488,59.0,99.99915923566878,100.0,3,1,1,50787,1
607,612,43.33,86.40945945945946,90.21,2,1,1,48216,0
607,385,51.17,74.90462962962964,73.17,2,0,0,0,0
607,565,24.17,63.71999999999999,56.27,1,1,1,34570,1
609,648,85.17,99.99915923566878,100.0,3,1,1,54577,0
609,639,65.0,92.88549382716049,77.0,1,0,0,0,1
609,576,57.0,80.81643274853802,79.0,2,0,0,0,0
609,781,33.33,46.19681818181819,45.33,1,0,0,0,1
610,438,65.33,78.17341463414634,47.33,0,1,0,0,0
610,453,42.5,25.985276381909557,24.5,0,1,0,0,0
611,427,62.5,84.63291666666667,100.0,2,1,1,38356,0
611,38,55.0,59.31225806451612,37.0,0,0,0,0,0
612,361,59.17,80.81643274853802,100.0,3,1,0,0,0
613,22,77.5,99.99915923566878,100.0,3,1,1,60765,0
613,953,61.67,99.99915923566878,100.0,3,1,1,52860,0
614,39,81.17,99.99915923566878,100.0,3,1,1,65382,1
614,115,31.67,79.99333333333331,89.0,2,1,1,43797,1
615,363,28.33,9.6915,10.33,0,1,0,0,0
617,792,47.5,97.89433333333334,100.0,3,1,1,52954,0
617,308,46.5,80.89999999999999,90.34,2,1,1,39548,0
617,149,53.83,80.81643274853802,100.0,3,1,0,0,0
618,800,54.17,99.99915923566878,100.0,2,1,1,48567,1
619,556,48.33,54.88390410958904,100.0,3,0,0,0,0
621,302,59.0,100.0,100.0,3,1,1,45771,0
621,539,60.5,94.94874999999999,91.29,1,1,1,30824,1
621,551,40.0,25.985276381909557,22.0,0,0,0,0,0
621,225,42.5,25.985276381909557,24.5,0,0,0,0,0
622,985,69.17,99.99915923566878,100.0,3,1,1,64775,1
622,1018,29.17,63.71999999999999,63.39,1,1,1,40633,1
623,332,49.83,84.05257142857143,71.83,2,1,0,0,0
624,1011,54.88,59.31225806451612,76.88,2,1,0,0,0
625,478,55.83,82.2016993464052,67.83,1,1,0,0,1
625,310,46.67,68.59018518518518,100.0,3,1,0,0,1
625,864,21.67,20.171249999999997,17.37,0,1,1,16283,0
626,632,47.33,92.56652173913042,100.0,2,1,1,38630,1
626,296,37.5,59.12466666666666,49.5,1,0,0,0,1
627,734,43.17,66.85499999999999,65.17,2,1,0,0,0
628,766,45.83,77.09447368421054,77.71,1,1,1,33942,1
628,138,36.19,68.2207894736842,67.32,1,1,1,31786,1
628,944,36.19,59.12466666666666,70.19,2,1,0,0,1
630,909,60.0,80.81643274853802,82.0,2,1,0,0,0
631,715,64.17,93.39131147540984,100.0,2,1,1,42782,0
632,266,88.33,99.99915923566878,100.0,3,1,1,64508,1
632,311,45.83,99.36695652173913,100.0,2,1,1,41541,1
632,50,42.5,65.7075806451613,54.5,1,0,0,0,1
632,1003,37.5,59.12466666666666,71.5,2,1,0,0,1
633,75,43.33,33.733177083333324,65.33,2,1,0,0,0
634,650,30.36,16.633636363636363,12.36,0,1,0,0,0
636,70,47.5,54.812571428571424,29.5,0,0,0,0,0
636,899,21.67,4.477469879518073,3.67,0,0,0,0,0
636,496,18.33,1.0724444444444443,0.33,0,0,0,0,0
638,542,43.33,33.733177083333324,25.33,0,0,0,0,0
639,303,65.83,92.88549382716049,99.83,2,1,0,0,1
639,617,37.33,18.976907630522078,19.33,0,0,0,0,0
640,519,63.33,92.88549382716049,75.33,1,0,0,0,1
641,933,55.0,99.74545454545455,100.0,2,1,1,47187,0
641,318,64.17,92.88549382716049,86.17,2,1,0,0,0
642,136,77.5,99.99915923566878,100.0,3,1,1,67693,1
643,113,39.17,53.011842105263156,51.17,1,0,0,0,1
643,287,42.33,53.011842105263156,54.33,1,0,0,0,1
643,624,47.5,33.733177083333324,29.5,0,0,0,0,0
644,452,49.17,67.60333333333332,61.17,1,0,0,0,1
645,706,40.67,63.35999999999999,62.67,2,1,0,0,0
645,641,43.33,61.362022471910095,77.33,2,1,0,0,1
646,450,69.17,100.0,100.0,2,1,1,43887,0
646,880,56.67,98.78823529411764,100.0,2,1,1,39998,0
646,85,33.33,33.0190625,33.65,1,1,1,29498,0
647,202,47.33,96.85777777777778,100.0,2,1,1,47061,1
647,458,53.33,80.81643274853802,100.0,3,1,0,0,0
647,1019,29.17,79.99333333333331,63.52,1,1,1,41006,1
647,286,41.67,29.889666666666667,23.67,0,1,0,0,0
647,813,36.5,19.45357142857143,18.5,0,0,0,0,0
648,858,27.02,24.906956521739136,24.58,1,1,1,21608,0
649,168,69.17,99.99915923566878,100.0,3,1,1,54228,1
649,35,30.0,29.422500000000007,29.29,1,1,1,26542,0
650,934,67.5,99.99915923566878,100.0,3,1,1,48774,1
650,281,40.36,99.19666666666667,98.77,2,1,1,46892,1
650,142,47.5,80.89999999999999,90.7,2,1,1,37727,0
650,662,44.17,68.935625,78.17,2,1,0,0,1
651,587,27.5,9.6915,9.5,0,1,0,0,0
652,192,63.67,99.99915923566878,100.0,3,1,1,55322,0
652,796,56.19,98.95521739130434,100.0,3,1,1,39999,1
652,446,31.67,61.630833333333335,76.64,2,1,1,42782,0
653,162,27.5,9.6915,9.5,0,0,0,0,0
654,302,43.33,61.362022471910095,55.33,1,0,0,0,1
654,326,40.0,25.985276381909557,22.0,0,1,0,0,0
655,899,50.67,99.63678571428572,100.0,2,1,1,49614,1
655,290,56.67,94.94874999999999,100.0,3,0,0,0,1
657,552,28.0,9.6915,10.0,0,0,0,0,0
658,175,45.67,94.19607142857141,90.39,2,1,1,42045,0
659,226,56.67,93.91225,62.32,1,1,1,44714,0
661,136,37.5,94.92777777777776,84.17,2,1,1,47617,0
663,265,68.33,99.99915923566878,100.0,3,1,1,54618,0
663,313,43.33,86.59043478260871,46.91,1,1,1,38801,0
664,184,55.0,99.99915923566878,100.0,3,1,1,57596,0
664,928,51.33,99.896,100.0,3,1,1,55750,0
666,777,45.0,94.19607142857141,49.65,1,1,1,41862,0
667,938,39.17,57.928125,73.17,2,0,0,0,1
667,298,37.5,18.976907630522078,19.5,0,0,0,0,0
668,188,61.33,93.39131147540984,100.0,2,1,1,41673,0
669,238,54.17,91.30000000000001,97.25,2,1,1,37379,0
670,520,55.0,59.31225806451612,37.0,0,0,0,0,0
671,36,53.33,47.43179487179487,35.33,0,0,0,0,0
671,970,33.33,18.976907630522078,15.33,0,1,0,0,0
672,967,66.67,99.99915923566878,100.0,3,1,1,64138,0
672,663,53.33,82.2016993464052,65.33,1,0,0,0,1
673,460,39.17,94.67185185185184,96.77,2,1,1,44560,1
673,899,64.0,92.88549382716049,86.0,2,1,0,0,0
673,484,36.67,76.90025641025639,80.05,2,1,1,38215,0
673,360,41.5,51.81103448275863,53.5,1,0,0,0,1
673,485,27.5,29.422500000000007,26.69,1,1,1,26261,0
674,324,73.33,99.14892857142857,55.33,0,1,0,0,0
674,66,55.0,80.81643274853802,37.0,0,0,0,0,0
675,709,74.05,99.99915923566878,100.0,3,1,1,59278,0
675,503,32.5,16.633636363636363,14.5,0,0,0,0,0
677,504,39.17,84.56714285714288,71.43,1,1,1,35035,1
677,698,34.83,59.12466666666666,68.83,2,0,0,0,1
677,78,25.0,6.847083333333337,7.0,0,0,0,0,0
678,334,68.33,92.88549382716049,100.0,3,1,0,0,0
678,673,62.17,92.88549382716049,100.0,3,1,0,0,0
678,785,27.5,29.422500000000007,27.36,1,1,1,28181,0
679,464,70.0,99.99915923566878,100.0,3,1,1,49032,0
679,466,31.67,29.422500000000007,30.38,1,1,1,24882,0
679,938,20.0,1.0724444444444443,2.0,0,0,0,0,0
680,426,46.67,33.733177083333324,28.67,0,0,0,0,0
680,531,46.67,33.733177083333324,28.67,0,0,0,0,0
681,128,36.19,33.0190625,36.45,1,1,1,29308,0
681,335,24.52,6.847083333333337,6.52,0,0,0,0,0
682,159,67.0,99.99915923566878,100.0,3,1,1,56281,1
682,622,30.0,16.633636363636363,12.0,0,0,0,0,0
682,671,24.17,6.847083333333337,6.17,0,0,0,0,0
683,826,55.0,99.74545454545455,100.0,2,1,1,46962,1
684,890,73.33,99.99915923566878,100.0,3,1,1,53767,0
684,83,57.5,80.81643274853802,79.5,2,1,0,0,0
684,464,42.5,76.90025641025639,45.64,1,1,1,37547,0
685,277,58.17,98.78823529411764,100.0,2,1,1,38985,0
685,976,48.33,83.3628125,81.66,1,1,1,38084,1
687,164,42.5,25.985276381909557,64.5,2,0,0,0,0
688,685,66.67,83.328,78.67,1,0,0,0,1
688,417,57.5,82.2016993464052,69.5,1,0,0,0,1
688,74,44.17,61.362022471910095,56.17,1,0,0,0,1
691,289,51.19,54.88390410958904,73.19,2,0,0,0,0
691,593,52.5,40.60371428571428,34.5,0,0,0,0,0
691,70,33.33,18.976907630522078,15.33,0,0,0,0,0
692,269,72.33,100.0,100.0,3,1,1,42043,1
692,143,55.0,99.99915923566878,100.0,3,1,1,54125,0
693,318,38.33,72.48956521739129,70.21,1,1,1,33951,1
693,1018,29.17,11.769473684210524,51.17,2,0,0,0,0
694,353,50.83,44.21032786885246,32.83,0,1,0,0,0
694,578,35.67,18.976907630522078,17.67,0,0,0,0,0
695,549,59.17,99.99915923566878,100.0,2,1,1,48346,1
695,982,55.0,80.81643274853802,77.0,2,0,0,0,0
695,828,45.0,33.733177083333324,67.0,2,0,0,0,0
695,44,42.5,25.985276381909557,64.5,2,1,0,0,0
696,219,48.33,84.05257142857143,50.73,1,1,1,35434,0
698,940,53.33,99.742,100.0,3,1,1,45993,1
699,917,48.33,99.63678571428572,95.55,2,1,1,49209,0
700,773,41.67,50.092571428571404,63.67,2,0,0,0,0
700,662,32.5,16.633636363636363,14.5,0,1,0,0,0
700,21,27.5,11.769473684210524,9.5,0,1,0,0,0
701,476,49.17,74.05384615384615,93.44,2,1,1,40773,0
701,574,33.33,70.01521739130435,87.19,2,1,1,33890,1
702,483,52.02,98.37586206896552,100.0,2,1,1,46679,1
702,399,33.17,52.8584,77.28,2,1,1,40325,0
703,473,67.83,99.99915923566878,100.0,3,1,1,56439,1
703,707,24.17,20.171249999999997,19.96,0,1,1,16549,0
704,405,25.0,6.847083333333337,7.0,0,0,0,0,0
705,162,71.67,99.99915923566878,100.0,3,1,1,54225,0
707,755,63.33,84.63291666666667,100.0,3,1,1,38007,0
707,866,40.83,38.5212,39.15,1,1,1,23784,0
708,314,62.5,92.88549382716049,84.5,2,0,0,0,0
709,70,68.33,100.0,100.0,3,1,1,41964,1
709,31,37.5,18.976907630522078,19.5,0,0,0,0,0
710,530,57.5,99.99915923566878,100.0,3,1,1,49109,1
711,239,46.55,77.09447368421054,75.67,1,1,1,26043,1
712,874,49.17,74.38472222222224,61.17,1,0,0,0,1
712,502,34.17,68.2207894736842,65.2,1,1,1,31527,1
712,44,35.0,18.976907630522078,17.0,0,0,0,0,0
714,703,31.67,16.633636363636363,13.67,0,0,0,0,0
714,682,18.17,0.0076363636363636364,0.17,0,1,0,0,0
715,181,74.17,99.14892857142857,100.0,3,0,0,0,0
716,137,42.33,57.928125,54.33,1,0,0,0,1
717,278,42.5,94.67185185185184,76.88,1,1,1,41084,1
717,158,52.17,85.02141025641026,84.22,1,1,1,34429,1
717,144,26.67,11.769473684210524,8.67,0,0,0,0,0
719,606,46.67,96.85777777777778,100.0,3,1,1,46887,1
719,926,35.0,84.55153846153846,94.44,2,1,1,49838,1
719,389,37.17,59.12466666666666,71.17,2,1,0,0,1
719,201,12.5,0.0076363636363636364,0.0,0,0,0,0,0
720,419,67.5,92.88549382716049,100.0,2,0,0,0,1
721,466,59.17,99.99915923566878,100.0,3,1,1,60749,0
721,556,54.17,82.2016993464052,88.17,2,1,0,0,1
722,956,78.33,99.99915923566878,100.0,3,1,1,54918,0
722,945,46.67,68.935625,100.0,3,0,0,0,1
723,654,49.17,96.72952380952381,94.68,2,1,1,44322,0
725,53,48.33,83.3628125,100.0,2,1,1,38215,1
725,223,42.5,54.46071428571429,85.12,2,1,1,36054,0
725,397,37.5,35.60416666666667,59.5,2,0,0,0,0
726,584,55.0,91.30000000000001,98.7,2,1,1,39135,0
726,621,33.33,51.11882352941177,63.53,1,1,1,29151,1
727,197,35.83,54.46071428571429,38.18,1,1,1,35294,0
727,26,57.67,47.43179487179487,39.67,0,0,0,0,0
729,842,63.0,99.99915923566878,100.0,2,1,1,48282,0
729,469,48.33,77.05499999999998,60.33,1,1,0,0,1
731,681,57.67,98.78823529411764,100.0,3,1,1,41510,0
732,648,39.17,77.50125,84.78,2,1,1,44599,0
733,873,34.0,36.47863636363636,56.0,2,1,0,0,0
734,426,45.36,56.649,97.36,3,0,0,0,0
734,910,15.83,0.0076363636363636364,0.0,0,0,0,0,0
735,645,55.5,99.99915923566878,100.0,3,1,1,49536,0
735,474,44.05,75.64000000000001,56.05,1,0,0,0,1
735,324,27.5,39.34749999999999,31.05,1,1,1,38709,0
736,941,57.38,94.94874999999999,100.0,3,1,0,0,1
736,602,43.33,36.20358974358974,40.13,1,1,1,19429,0
737,426,56.5,99.99915923566878,100.0,3,1,1,60487,1
739,525,58.33,98.78823529411764,100.0,2,1,1,37374,0
740,965,50.83,80.40319148936172,84.83,2,0,0,0,1
740,48,40.83,76.90025641025639,84.09,2,1,1,37878,0
740,960,40.83,65.7075806451613,52.83,1,0,0,0,1
742,763,69.0,99.99915923566878,100.0,3,1,1,64995,0
743,539,33.33,84.55153846153846,92.73,2,1,1,49725,1
744,1005,48.33,74.38472222222224,60.33,1,0,0,0,1
744,29,43.17,66.85499999999999,95.17,3,1,0,0,0
745,130,57.5,82.2016993464052,69.5,1,1,0,0,1
745,377,32.5,13.24,14.5,0,1,0,0,0
746,489,72.5,99.99915923566878,100.0,3,1,1,61947,1
746,816,73.33,99.14892857142857,100.0,3,0,0,0,1
746,774,47.5,86.40945945945946,100.0,3,1,1,46482,0
746,140,48.33,85.02141025641026,79.7,1,1,1,32498,1
747,353,48.33,40.60371428571428,30.33,0,0,0,0,0
747,900,25.67,6.847083333333337,7.67,0,0,0,0,0
748,583,41.67,57.928125,53.67,1,0,0,0,1
748,632,21.67,4.477469879518073,3.67,0,0,0,0,0
749,542,21.67,4.477469879518073,3.67,0,0,0,0,0
750,761,46.67,68.59018518518518,74.81,1,1,1,23252,1
751,537,41.5,53.011842105263156,53.5,1,0,0,0,1
752,1018,29.17,24.906956521739136,23.79,0,1,1,13193,0
755,359,59.17,80.81643274853802,54.58,0,1,1,15454,0
756,978,63.67,83.328,85.67,2,1,0,0,0
756,75,33.33,56.60681818181818,45.33,1,1,0,0,1
756,322,33.33,51.135666666666665,45.33,1,0,0,0,1
757,129,59.17,99.99915923566878,100.0,3,1,1,51310,1
757,547,45.0,86.40945945945946,100.0,3,1,1,43717,0
758,449,60.0,82.2016993464052,94.0,2,1,0,0,1
760,818,35.83,57.928125,47.83,1,0,0,0,1
760,640,45.0,33.733177083333324,27.0,0,0,0,0,0
760,445,15.83,0.0076363636363636364,0.0,0,0,0,0,0
761,462,45.0,66.85499999999999,97.0,3,1,0,0,0
761,766,44.0,66.85499999999999,66.0,2,1,0,0,0
762,785,44.17,75.64000000000001,78.17,2,1,0,0,1
763,860,55.0,60.96051282051282,37.0,0,0,0,0,0
766,60,63.33,92.88549382716049,75.33,1,1,0,0,1
766,269,60.5,91.7340909090909,100.0,3,1,0,0,1
766,807,40.83,63.35999999999999,22.83,0,1,0,0,0
767,606,62.5,93.91225,100.0,3,1,1,44782,0
767,530,46.33,74.05384615384615,90.58,2,1,1,40708,0
770,200,40.83,84.37310344827587,85.79,2,1,1,42740,0
771,583,76.67,99.99915923566878,100.0,3,1,1,51429,1
771,458,39.17,25.985276381909557,21.17,0,0,0,0,0
772,177,40.67,25.985276381909557,62.67,2,0,0,0,0
773,668,39.17,99.19666666666667,97.96,2,1,1,47970,1
773,428,59.17,94.94874999999999,93.17,2,0,0,0,1
773,812,57.5,84.35571428571428,79.5,2,1,0,0,0
775,483,49.17,96.72952380952381,95.08,2,1,1,45444,0
775,699,49.17,54.88390410958904,31.17,0,0,0,0,0
775,72,46.5,33.733177083333324,28.5,0,1,0,0,0
776,1006,78.33,99.99915923566878,100.0,3,1,1,68487,1
776,521,59.17,97.48826086956524,100.0,2,1,1,41222,1
777,832,54.17,93.17649999999999,100.0,2,1,1,37929,1
777,551,54.17,91.7340909090909,88.17,2,0,0,0,1
778,48,43.33,99.36695652173913,100.0,3,1,1,40297,1
778,775,43.33,62.091904761904765,87.71,2,1,1,41099,0
778,980,33.33,46.19681818181819,45.33,1,0,0,0,1
779,438,46.33,33.733177083333324,28.33,0,1,0,0,0
780,157,49.17,80.40319148936172,83.17,2,0,0,0,1
781,27,49.17,100.0,100.0,3,1,1,52527,0
781,83,59.0,82.2016993464052,100.0,3,1,0,0,1
781,255,51.19,54.88390410958904,73.19,2,0,0,0,0
781,755,53.33,47.43179487179487,35.33,0,0,0,0,0
782,217,59.17,82.2016993464052,71.17,1,0,0,0,1
783,904,60.83,100.0,100.0,2,1,1,42138,1
783,442,58.33,98.78823529411764,100.0,2,1,1,36425,0
783,645,49.17,85.02141025641026,78.98,1,1,1,28026,1
783,616,45.0,83.3628125,78.11,1,1,1,37461,1
785,574,47.33,80.89999999999999,90.25,2,1,1,36902,0
786,64,60.33,100.0,100.0,3,1,1,39941,1
786,411,39.17,38.5212,39.62,1,1,1,29870,0
787,855,32.5,39.34749999999999,74.76,2,1,1,35038,0
787,998,20.83,1.0724444444444443,2.83,0,1,0,0,0
788,349,49.17,86.59043478260871,100.0,3,1,1,40970,0
788,823,49.17,54.88390410958904,71.17,2,1,0,0,0
788,492,43.33,54.812571428571424,25.33,0,0,0,0,0
789,348,53.17,98.37586206896552,100.0,3,1,1,45536,1
789,921,39.17,65.7075806451613,51.17,1,1,0,0,1
791,349,67.33,92.88549382716049,100.0,2,0,0,0,1
791,287,39.17,57.928125,73.17,2,1,0,0,1
793,738,57.5,82.2016993464052,69.5,1,1,0,0,1
793,156,34.17,18.976907630522078,16.17,0,0,0,0,0
794,454,39.17,65.7075806451613,51.17,1,1,0,0,1
794,880,39.17,25.985276381909557,21.17,0,0,0,0,0
795,400,61.67,99.99915923566878,100.0,2,1,1,48129,0
796,815,60.83,80.81643274853802,100.0,3,0,0,0,0
796,884,51.5,80.40319148936172,63.5,1,0,0,0,1
797,1009,33.33,52.8584,35.01,1,1,1,33364,0
797,911,37.5,35.60416666666667,19.5,0,0,0,0,0
798,540,55.5,99.99915923566878,100.0,3,1,1,61039,1
798,213,65.33,78.17341463414634,47.33,0,0,0,0,0
799,434,38.33,59.12466666666666,72.33,2,1,0,0,1
799,727,45.5,54.812571428571424,67.5,2,0,0,0,0
799,402,21.67,4.477469879518073,3.67,0,0,0,0,0
800,212,57.33,84.35571428571428,69.33,1,0,0,0,1
801,150,45.67,33.733177083333324,97.67,3,0,0,0,0
802,973,39.17,94.92777777777776,87.22,2,1,1,51583,0
802,936,49.17,54.88390410958904,31.17,0,0,0,0,0
805,304,41.5,54.46071428571429,84.37,2,1,1,36768,0
806,479,45.83,62.091904761904765,89.44,2,1,1,38886,0
807,199,39.17,84.56714285714288,71.59,1,1,1,35489,1
807,417,30.83,16.633636363636363,12.83,0,1,0,0,0
808,852,63.33,99.99915923566878,100.0,3,1,1,51223,1
808,913,40.5,94.67185185185184,100.0,3,1,1,43252,1
808,392,53.17,91.30000000000001,100.0,3,1,1,41086,0
808,86,37.5,84.37310344827587,100.0,3,1,1,43214,0
808,194,37.5,59.12466666666666,71.5,2,1,0,0,1
809,782,47.33,97.89433333333334,100.0,3,1,1,52928,0
809,384,34.0,18.976907630522078,16.0,0,0,0,0,0
810,532,29.17,9.6915,11.17,0,0,0,0,0
811,753,62.5,99.99915923566878,100.0,3,1,1,55933,1
811,74,52.86,85.02141025641026,86.86,2,1,0,0,1
811,549,60.83,80.81643274853802,82.83,2,1,0,0,0
812,228,52.02,98.37586206896552,100.0,2,1,1,43574,1
812,588,43.33,33.733177083333324,25.33,0,0,0,0,0
813,458,40.83,25.985276381909557,22.83,0,0,0,0,0
814,816,36.67,18.976907630522078,18.67,0,0,0,0,0
815,356,42.5,94.67185185185184,100.0,2,1,1,44814,1
815,947,53.33,88.67043478260868,100.0,2,1,1,35186,1
816,681,51.19,40.60371428571428,73.19,2,1,0,0,0
817,175,56.67,99.99915923566878,100.0,3,1,1,49647,0
818,998,44.17,68.59018518518518,78.17,2,1,0,0,1
818,313,33.33,18.976907630522078,15.33,0,0,0,0,0
820,615,45.5,100.0,100.0,3,1,1,51686,1
820,432,50.83,40.60371428571428,32.83,0,0,0,0,0
820,149,43.33,33.733177083333324,25.33,0,1,0,0,0
820,649,21.67,4.477469879518073,3.67,0,0,0,0,0
821,289,39.17,94.92777777777776,86.82,2,1,1,50429,0
821,887,35.83,63.15041666666667,37.39,1,1,1,33029,0
822,520,69.17,99.99915923566878,100.0,3,1,1,67225,1
822,667,31.5,56.60681818181818,61.4,1,1,1,28296,1
823,498,42.5,65.7075806451613,100.0,3,1,0,0,1
823,1009,37.5,59.12466666666666,49.5,1,0,0,0,1
824,65,54.17,99.99915923566878,100.0,3,1,1,52957,0
824,199,49.17,74.90462962962964,71.17,2,1,0,0,0
824,979,34.0,29.889666666666667,32.47,1,1,1,24186,0
825,864,76.33,99.99915923566878,100.0,3,1,1,56680,1
826,595,45.67,33.733177083333324,27.67,0,0,0,0,0
826,759,12.5,0.0076363636363636364,0.0,0,0,0,0,0
830,101,27.5,39.34749999999999,29.25,1,1,1,33575,0
831,471,49.17,44.21032786885246,71.17,2,0,0,0,0
831,197,35.36,18.976907630522078,17.36,0,0,0,0,0
832,412,73.33,99.14892857142857,100.0,2,1,0,0,1
832,225,57.5,59.31225806451612,39.5,0,0,0,0,0
833,854,71.17,99.99915923566878,100.0,3,1,1,64315,0
833,603,50.83,98.37586206896552,86.59,1,1,1,45018,1
833,990,32.86,51.135666666666665,44.86,1,0,0,0,1
833,37,42.5,50.092571428571404,64.5,2,0,0,0,0
834,688,30.0,16.633636363636363,52.0,2,0,0,0,0
835,132,45.36,97.89433333333334,93.1,2,1,1,50687,0
836,757,64.17,99.99915923566878,100.0,3,1,1,54365,0
836,829,69.0,99.99915923566878,100.0,3,1,1,54539,1
836,322,43.33,56.649,25.33,0,0,0,0,0
837,478,28.33,24.906956521739136,25.84,1,1,1,21445,0
837,443,35.83,18.976907630522078,17.83,0,0,0,0,0
838,32,53.83,99.99915923566878,100.0,3,1,1,51691,0
838,170,35.36,59.12466666666666,47.36,1,0,0,0,1
840,166,72.5,99.14892857142857,100.0,3,0,0,0,0
841,265,43.33,66.85499999999999,25.33,0,1,0,0,0
842,394,58.33,99.99915923566878,100.0,3,1,1,52448,1
842,718,49.83,98.85,100.0,3,1,1,44809,0
843,557,58.17,98.78823529411764,61.69,1,1,1,38622,0
843,470,66.67,92.88549382716049,88.67,2,1,0,0,0
843,703,40.0,72.48956521739129,71.61,1,1,1,33183,1
844,943,58.33,98.78823529411764,100.0,2,1,1,36730,0
844,1003,40.83,94.67185185185184,97.69,2,1,1,42443,1
844,795,52.5,74.38472222222224,64.5,1,0,0,0,1
844,571,43.33,66.85499999999999,45.29,1,1,1,34175,0
845,1003,51.67,44.21032786885246,33.67,0,1,0,0,0
846,278,44.83,100.0,100.0,3,1,1,53698,1
846,519,78.33,99.99915923566878,100.0,3,1,1,54963,0
848,267,44.0,75.64000000000001,78.0,2,0,0,0,1
848,863,24.05,38.13954545454545,55.24,1,1,1,31977,1
849,947,80.0,99.99915923566878,100.0,3,1,1,55441,1
850,255,51.67,91.30000000000001,94.83,2,1,1,37601,0
851,142,42.02,38.5212,40.15,1,1,1,23228,0
852,102,43.33,96.85777777777778,100.0,3,1,1,47928,1
853,796,64.0,99.99915923566878,100.0,3,1,1,59662,0
853,194,53.17,98.37586206896552,100.0,2,1,1,45023,1
854,830,76.33,78.17341463414634,100.0,2,1,0,0,1
855,791,64.17,78.17341463414634,76.17,1,1,0,0,1
855,1002,44.17,33.733177083333324,66.17,2,1,0,0,0
856,33,58.17,100.0,100.0,3,1,1,43969,1
856,960,46.5,77.09447368421054,76.96,1,1,1,29882,1
856,974,31.67,16.633636363636363,13.67,0,0,0,0,0
856,391,25.67,6.847083333333337,7.67,0,1,0,0,0
857,89,43.33,33.733177083333324,95.33,3,1,0,0,0
858,754,45.0,36.20358974358974,27.0,0,1,0,0,0
858,215,31.5,13.24,13.5,0,0,0,0,0
859,257,31.67,27.70640000000001,29.14,1,1,1,21350,0
860,266,60.36,82.2016993464052,94.36,2,1,0,0,1
860,161,27.5,9.6915,9.5,0,0,0,0,0
861,953,40.67,99.19666666666667,99.23,2,1,1,47320,1
863,566,90.17,99.99915923566878,100.0,3,1,1,53270,0
863,190,65.0,92.88549382716049,100.0,2,1,1,35369,0
864,75,60.5,99.99915923566878,100.0,3,1,1,50949,0
864,32,33.33,56.60681818181818,67.33,2,1,0,0,1
865,692,38.33,57.928125,72.33,2,1,0,0,1
865,921,29.17,9.6915,11.17,0,1,0,0,0
870,642,33.33,33.0190625,33.3,1,1,1,28487,0
872,489,44.17,45.809861111111104,43.51,1,1,1,26684,0
